dataset,model,fraction,lr,mean_iou,std_iou,mean_dice,std_dice,mean_pixel_acc,std_pixel_acc,mean_latency_ms,std_latency_ms,mean_param_memory_mb,num_params
OxfordPet,deeplabv3plus_resnet34,0.25,0.0003,0.7764696562282251,0.000636892316983497,0.8636352551369354,0.0005337244493447352,0.9199557307523115,0.00023230912711946132,7.605333153333049,0.10841754156148342,101.90000000000002,26711715.0
OxfordPet,deeplabv3plus_resnet34,0.5,0.0003,0.786533608382361,0.0014365013169646084,0.8705616210870234,0.0011372828369776078,0.9251477877558919,0.00027470773281167485,7.611356386672317,0.021532290666307994,101.90000000000002,26711715.0
OxfordPet,deeplabv3plus_resnet34,1.0,0.0003,0.7987403436831424,0.0009868645522197828,0.8792463496175325,0.000717524579131843,0.930097291463509,0.00033704953705463277,7.5884328599931905,0.03139629066374884,101.90000000000002,26711715.0
OxfordPet,segnet_vgg16,0.25,0.0003,0.7758328218000302,0.0005368182101642962,0.8635169886913839,0.00045263992484659624,0.9194279127889059,0.00015368777584654053,19.793248533302783,0.06631678770708403,112.44,29476483.0
OxfordPet,segnet_vgg16,0.5,0.0003,0.7825633347420736,0.0012421115420598139,0.8679906458555183,0.0009187683331618315,0.9231690276900505,0.0004448057743703272,19.804556879995896,0.011111762507483308,112.44,29476483.0
OxfordPet,segnet_vgg16,1.0,0.0003,0.79323634798954,0.0006017284885185704,0.8754017273057925,0.00035751308488636167,0.928031274703128,0.0004840377309939612,19.818395473327353,0.008531992261346284,112.44,29476483.0
OxfordPet,unet_resnet34,0.25,0.0003,0.7872725248730293,0.0009521685803744244,0.8713896943681632,0.0006373283798021523,0.924896938930559,0.0008434358572244371,8.352544579996296,0.05891804638770535,93.28000000000002,24451651.0
OxfordPet,unet_resnet34,0.5,0.0003,0.7956473718499328,0.0008695679809296455,0.8770821330902644,0.0006647677022233235,0.9290303185025753,0.0002504521433398287,8.420050979996935,0.029097527548057882,93.28000000000002,24451651.0
OxfordPet,unet_resnet34,1.0,0.0003,0.804882773893894,0.001980180698207449,0.8834404033460918,0.0014787061092936201,0.9330137981817855,0.0004052687868215889,8.44976637333275,0.09064964530725869,93.28000000000002,24451651.0
