dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,1,0.5822076215300449,0.6705778884887695,0.597951639183732,0.4805415946741899,0.7141725661796193,0.5578767297665278,0.8498907311018123,0.8513316861788431,0.00029882903314519993
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,2,0.404085700248563,0.44439101139704384,0.6685040471858756,0.690784566005071,0.775302623073722,0.8000847347577413,0.8980668090110602,0.8833250943819682,0.0002953345994276017
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,3,0.3540478310612745,0.3180401277542114,0.7067317889873371,0.7385879246393839,0.8104371691859046,0.838006899356842,0.9106856057810229,0.9130975349744161,0.00028957180815440534
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,4,0.2888337637102881,0.2925815947850545,0.7527191947365917,0.7702249352137248,0.8460245957208234,0.8613969139258066,0.9256968830907067,0.9225597135225931,0.00028163154198651373
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,5,0.27766540819822355,0.305536744594574,0.7611422909553661,0.7722858778635661,0.8513404512128164,0.8619859317938486,0.929127715354742,0.9198176081975301,0.0002716390236646797
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,6,0.2647036518468413,0.27741056084632876,0.7732015425382659,0.7651739446322123,0.8604414882354958,0.8545794848601024,0.9336898271427598,0.9313109334309896,0.0002597518411720796
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,7,0.24700875129810598,0.23749091188112895,0.7859278383643128,0.8136127293109894,0.8700593432714773,0.8894881049791972,0.9368828618249228,0.9404617317517598,0.0002461574624776804
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,8,0.24081232260132945,0.2291838224728902,0.799709215760231,0.818534531990687,0.8796668274458065,0.8928353857994079,0.941876256188681,0.9439084887504577,0.00023107027905438094
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,9,0.21243546296690785,0.25117943008740745,0.8183018925578095,0.8017931739489238,0.8928420314955157,0.8811108787854512,0.9479118169740189,0.9391111246744792,0.00021472822479741324
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,10,0.2173341826297516,0.19116281668345134,0.8123103723276494,0.844417351881663,0.8883443918339041,0.9109989412625631,0.9462280717006949,0.9515709431966146,0.00019738902366467964
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,11,0.20374697498803915,0.1913713812828064,0.8266921972119531,0.8439459200700125,0.898314178683037,0.9105878527959188,0.9510935406352199,0.9513495898246765,0.00017932612521598008
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,12,0.1941684468887573,0.20047298431396485,0.829926349742468,0.8361948255697886,0.9003975030987762,0.9054332808653514,0.952088289482649,0.9485943611462911,0.000160824392150103
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,13,0.205067127423231,0.19714595288038253,0.8223712846290233,0.8449441170692444,0.8951310640157655,0.9110266919930776,0.9494413775066997,0.9526504524548849,0.00014217560784989694
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,14,0.17227442216041478,0.19020529121160507,0.8457780764546505,0.8545635135968527,0.9112672445385955,0.9166794753074646,0.9567603621371957,0.9569084692001343,0.0001236738747840199
KvasirSEG,deeplabv3plus_resnet34,2025,0.5,0.0003,15,0.17924243003823037,0.20130825301011404,0.8418470614178236,0.8405368220806122,0.9088472703168559,0.9083470821380615,0.9556894524152889,0.9499480199813842,0.00010561097633532034
