dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,unet_resnet34,42,0.25,0.0003,1,0.634717271441505,0.7116709423065185,0.6026505085506609,0.6829839917023977,0.7126606963574886,0.7956102828184763,0.8607737223307291,0.8818955485026042,0.00029882903314519993
KvasirSEG,unet_resnet34,42,0.25,0.0003,2,0.4725564902737027,0.8309670428435008,0.7041599445399784,0.6506868882973988,0.8081773732389722,0.7724524843692779,0.9088964008149647,0.8511933406194051,0.0002953345994276017
KvasirSEG,unet_resnet34,42,0.25,0.0003,3,0.4147622940086183,0.5463063796361287,0.7374558313971474,0.7126621683438619,0.8344261859144483,0.8200291939576467,0.9225668225969587,0.8891993220647176,0.00028957180815440534
KvasirSEG,unet_resnet34,42,0.25,0.0003,4,0.3910640563283648,0.3722380185127258,0.7361687208924975,0.7340105978647867,0.8324617402894157,0.8296185890833537,0.9222462972005209,0.9236090103785197,0.00028163154198651373
KvasirSEG,unet_resnet34,42,0.25,0.0003,5,0.3586879528704144,0.39255950450897215,0.7489539157776606,0.7598648512363434,0.8443862086250669,0.8520933024088542,0.9239818936302548,0.9199946101506551,0.0002716390236646797
KvasirSEG,unet_resnet34,42,0.25,0.0003,6,0.3171595831712087,0.2937915583451589,0.7901719219627834,0.8135546211401622,0.8734051670346942,0.8906803186734518,0.9395310538155692,0.9423147598902385,0.0002597518411720796
KvasirSEG,unet_resnet34,42,0.25,0.0003,7,0.31457722896621343,0.32729887882868447,0.7830710347209658,0.7697898022333781,0.8673143869354611,0.8580419945716858,0.9364314306349981,0.9303622436523438,0.0002461574624776804
KvasirSEG,unet_resnet34,42,0.25,0.0003,8,0.3013608079581034,0.30573539674282074,0.7858554486717496,0.7993222562472025,0.8705921882674807,0.8813539600372314,0.9368366968064081,0.934498496055603,0.00023107027905438094
KvasirSEG,unet_resnet34,42,0.25,0.0003,9,0.26381883805706385,0.2714790799220403,0.8174300250552949,0.820608909924825,0.8923228241148449,0.8945839281876882,0.9475411006382534,0.9457956957817077,0.00021472822479741324
KvasirSEG,unet_resnet34,42,0.25,0.0003,10,0.24517265884649186,0.27009472529093426,0.8242654757840293,0.8143226555983225,0.8977622730391366,0.8906124782562256,0.9500013078962054,0.9404198201497396,0.00019738902366467964
KvasirSEG,unet_resnet34,42,0.25,0.0003,11,0.24147726524443852,0.24645477851231892,0.8296461701393127,0.8298501499493917,0.9008398623693556,0.9012749497095743,0.950920649937221,0.9490220149358114,0.00017932612521598008
KvasirSEG,unet_resnet34,42,0.25,0.0003,12,0.2341051697731018,0.2426995074748993,0.8268144811902728,0.8246054669221242,0.8989663067318144,0.8975904170672099,0.9510724203927177,0.9473923746744791,0.000160824392150103
KvasirSEG,unet_resnet34,42,0.25,0.0003,13,0.20455628065835862,0.23356395920117695,0.8526158602464766,0.8403520937760671,0.9163494663579124,0.9076983702182769,0.9599024454752604,0.9531147273381552,0.00014217560784989694
KvasirSEG,unet_resnet34,42,0.25,0.0003,14,0.21908560891946158,0.24796948273976643,0.8361852147749492,0.8251661654313406,0.9038516864890144,0.8971529146035512,0.9545970190139044,0.948116557598114,0.0001236738747840199
KvasirSEG,unet_resnet34,42,0.25,0.0003,15,0.20337771021184467,0.2338215410709381,0.848657617966334,0.8436212106545766,0.9132290695394788,0.9104407827059428,0.9578891027541387,0.9517538460095724,0.00010561097633532034
KvasirSEG,unet_resnet34,42,0.25,0.0003,16,0.170806884765625,0.2342446255683899,0.8833182539258685,0.8425823585192362,0.9354768423807054,0.9083390025297801,0.9684316544305711,0.9536172485351563,8.82717752025867e-05
KvasirSEG,unet_resnet34,42,0.25,0.0003,17,0.22428304169859206,0.21226365486780802,0.8315478825852984,0.8544655644893646,0.900834246760323,0.9163560950756073,0.9523685092017764,0.9572191373507182,7.192972094561895e-05
KvasirSEG,unet_resnet34,42,0.25,0.0003,18,0.17878820214952743,0.19947904944419861,0.8775976527304876,0.8612564579645793,0.9315401457604908,0.9215741976102193,0.9653966994512648,0.9572086596488952,5.684253752231956e-05
KvasirSEG,unet_resnet34,42,0.25,0.0003,19,0.1784905181044624,0.2050324567159017,0.8683768070879436,0.8559366730848949,0.925693466549828,0.9179572955767313,0.9652484712146577,0.9576032519340515,4.324815882792041e-05
KvasirSEG,unet_resnet34,42,0.25,0.0003,20,0.16453549336819423,0.19614039500554403,0.8820303536596752,0.861929372549057,0.9344418659096673,0.9218869046370188,0.9684663500104632,0.9576587947209676,3.1360976335320314e-05
KvasirSEG,unet_resnet34,42,0.25,0.0003,21,0.17086698469661532,0.19223146041234335,0.879770162559691,0.8674543889363607,0.9330058395862579,0.9252255121866862,0.966371354602632,0.9593122355143229,2.1368458013486254e-05
