dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,1,0.6362819713215495,0.7736847829818726,0.5959943803243859,0.6989288119475047,0.7120743942295396,0.8100119904677073,0.8325313745543014,0.8830382299423217,0.00029882903314519993
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,2,0.40317183594371,0.40422354300816854,0.669139180419057,0.7310731915632883,0.7765416256910147,0.8307873884836833,0.9003286583479061,0.9110809334119161,0.0002953345994276017
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,3,0.3709914611522542,0.3322668671607971,0.7067001222871071,0.7266348743438721,0.8098973593739576,0.8243961914380391,0.9069852607194767,0.9205707804361979,0.00028957180815440534
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,4,0.32223885800949364,0.27281810839970905,0.7387440533832063,0.7680306112766266,0.8349001612081084,0.8582853412628174,0.9189172345538472,0.9245665502548218,0.00028163154198651373
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,5,0.3035166596257409,0.2615107476711273,0.7550356693046038,0.7913434163729349,0.8483454529629197,0.8748719231287638,0.9270491932713708,0.9369192512830099,0.0002716390236646797
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,6,0.26640998935976695,0.24907862822214763,0.7800458350846934,0.8043657449881235,0.8653147390415502,0.8844552123546601,0.9334597920262536,0.9404661059379578,0.0002597518411720796
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,7,0.26953906132731326,0.21195034901301066,0.7729547249023304,0.8264213947455088,0.8606996203577796,0.8997066569328308,0.9331226348876953,0.9474836222330729,0.0002461574624776804
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,8,0.24030687867902045,0.20696249306201936,0.7935396737830583,0.828048802614212,0.8757311570089917,0.9011513908704122,0.9391298072282658,0.9459553027153015,0.00023107027905438094
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,9,0.23874534441288128,0.2329708463946978,0.8033119277205578,0.812787473599116,0.88280818975249,0.889092644850413,0.9397605629854424,0.9379784154891968,0.00021472822479741324
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,10,0.24824317319448605,0.1896431577205658,0.7860361673804217,0.8388377626736959,0.8700489256271097,0.9080122713247935,0.935020224992619,0.9485035196940104,0.00019738902366467964
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,11,0.20574638524720834,0.20498108148574828,0.8186279597670533,0.8304011893272399,0.893322687509448,0.9011704516410828,0.9483340063760447,0.9495122281710306,0.00017932612521598008
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,12,0.20330982759248378,0.18832577268282572,0.8196468585452368,0.8410880124568939,0.8944831081601077,0.9088756767908732,0.9479373665743096,0.9495058194796244,0.000160824392150103
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,13,0.20043321525634722,0.1877066457271576,0.8282023027192714,0.8458538444836935,0.8994743553704994,0.9110439705848694,0.9493036935495776,0.9525587972005208,0.00014217560784989694
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,14,0.18375349755204,0.1829087730248769,0.8418012199013732,0.8470745964845021,0.9081369319627451,0.9125546058019002,0.9544410705566406,0.9526294978459676,0.0001236738747840199
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,15,0.1740457249242206,0.19039544969797134,0.8502686650947083,0.8574671220779418,0.9142336069151412,0.9187537511189778,0.9571338919706123,0.9556305964787801,0.00010561097633532034
KvasirSEG,deeplabv3plus_resnet34,42,0.5,0.0003,16,0.1716347220678662,0.1811596659819285,0.8518731043089268,0.8529944388071696,0.9148352069910183,0.9161233747005463,0.9572450504746548,0.9536107389132181,8.82717752025867e-05
