dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,unet_resnet34,2025,0.25,0.0003,1,0.7257992000806899,1.0834971602757772,0.5665387656717074,0.5104307121038437,0.6836352437025025,0.6558048593997955,0.8301258087158203,0.7226801562309265,0.00029882903314519993
KvasirSEG,unet_resnet34,2025,0.25,0.0003,2,0.572145775670097,0.4840377736091614,0.649872053591978,0.7377261652549107,0.7578952929803303,0.8349450500806173,0.8933040982200986,0.9199948128064473,0.0002953345994276017
KvasirSEG,unet_resnet34,2025,0.25,0.0003,3,0.48939294190633864,0.553793687025706,0.70794499452625,0.7240328844388326,0.8102696310906183,0.8271370442708333,0.9107697804768881,0.9007185888290405,0.00028957180815440534
KvasirSEG,unet_resnet34,2025,0.25,0.0003,4,0.4568184869629996,0.3613106123606364,0.7041308354763758,0.767563350200653,0.8072962278411502,0.8553962484995524,0.9128242674328032,0.9311722819010416,0.00028163154198651373
KvasirSEG,unet_resnet34,2025,0.25,0.0003,5,0.40440126827784945,0.36167686462402343,0.7440990983020692,0.7759443147977193,0.8401505194959187,0.862700381676356,0.9230380285353887,0.9334153246879577,0.0002716390236646797
KvasirSEG,unet_resnet34,2025,0.25,0.0003,6,0.4068297843138377,0.3494927875200907,0.7227211395899454,0.7892523396015168,0.8227436343828837,0.8741052933533986,0.9171314239501953,0.9290138753255208,0.0002597518411720796
KvasirSEG,unet_resnet34,2025,0.25,0.0003,7,0.3454070148013887,0.3295013995965322,0.7743627088410514,0.7903033796946207,0.8621962283338819,0.8724306599299113,0.9343213580903553,0.9371537280082702,0.0002461574624776804
KvasirSEG,unet_resnet34,2025,0.25,0.0003,8,0.3258176375003088,0.3312431202332179,0.7880937244210925,0.7933774836858114,0.8716054459412893,0.8775861497720082,0.9384089878627232,0.930326742331187,0.00023107027905438094
KvasirSEG,unet_resnet34,2025,0.25,0.0003,9,0.30787446527254014,0.4106983848412832,0.7924408898467109,0.774670022726059,0.8751634359359741,0.8656229261557261,0.9414963495163691,0.919920248190562,0.00021472822479741324
KvasirSEG,unet_resnet34,2025,0.25,0.0003,10,0.3109858795290902,0.33524190028508505,0.7918441998107093,0.7653986879189809,0.8739254503023057,0.8535751124223073,0.9406232379731678,0.9319519050916036,0.00019738902366467964
KvasirSEG,unet_resnet34,2025,0.25,0.0003,11,0.30973827838897705,0.2727533350388209,0.7695659945408503,0.8148544426759085,0.8579042880308061,0.8908411379655202,0.9338513328915551,0.9411825569470723,0.00017932612521598008
KvasirSEG,unet_resnet34,2025,0.25,0.0003,12,0.27410110192639486,0.2655518607298533,0.8076845677126021,0.832785716454188,0.8852083910079229,0.9023850357532501,0.9471632639567057,0.9480180867513021,0.000160824392150103
KvasirSEG,unet_resnet34,2025,0.25,0.0003,13,0.2433933729217166,0.2563886825243632,0.8414668540159861,0.8275268801053365,0.907680617911475,0.8984495941797892,0.956513450259254,0.9492079679171245,0.00014217560784989694
