dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,segnet_vgg16,42,0.25,0.0003,1,0.8379194764863878,0.8462958447138469,0.5126154055552823,0.6700985034306844,0.6321800446936062,0.7857576775550842,0.7781202225458055,0.8722825129826863,0.00029882903314519993
KvasirSEG,segnet_vgg16,42,0.25,0.0003,2,0.5774554723785037,0.7986138820648193,0.6141637368571191,0.6239805227518082,0.7295110062474296,0.7451099916299184,0.8604205903552827,0.8556359871228536,0.0002953345994276017
KvasirSEG,segnet_vgg16,42,0.25,0.0003,3,0.4909968887056623,0.5390874063968658,0.647037875794229,0.6698938264449438,0.7610910492283958,0.7858257190386454,0.8784670148577008,0.8722032690048218,0.00028957180815440534
KvasirSEG,segnet_vgg16,42,0.25,0.0003,4,0.4275308222997756,0.4990974525610606,0.6824975620423045,0.6981952846050262,0.7915588049661546,0.8078076346715292,0.8922918410528273,0.8869645182291667,0.00028163154198651373
KvasirSEG,segnet_vgg16,42,0.25,0.0003,5,0.4056306268487658,0.43959511756896974,0.706675974386079,0.6650305765867234,0.8094667806511834,0.7690327636400859,0.908150627499535,0.9039628108342489,0.0002716390236646797
KvasirSEG,segnet_vgg16,42,0.25,0.0003,6,0.3795953251066662,0.3659051314989726,0.7141229056176686,0.7381839867432912,0.8155538212685358,0.8359899155298869,0.9118070148286366,0.917891948223114,0.0002597518411720796
KvasirSEG,segnet_vgg16,42,0.25,0.0003,7,0.3289206553073156,0.306329132715861,0.7467121382554373,0.771898648738861,0.8427494636603764,0.8604366072018941,0.9242186773390997,0.9315551773707071,0.0002461574624776804
KvasirSEG,segnet_vgg16,42,0.25,0.0003,8,0.2925419012705485,0.3360082201162974,0.768220318924813,0.7642947554588317,0.8580731494086129,0.8566544202963511,0.9306703295026507,0.9196522013346354,0.00023107027905438094
KvasirSEG,segnet_vgg16,42,0.25,0.0003,9,0.2859571015550977,0.29361783027648924,0.771694092523484,0.7902040266990662,0.8601225302332923,0.8739212640126546,0.9324055626278832,0.9332306933403015,0.00021472822479741324
KvasirSEG,segnet_vgg16,42,0.25,0.0003,10,0.2732389753773099,0.307598850329717,0.7819857476722627,0.7482323054472605,0.8686846168268294,0.841416381597519,0.9377962748209635,0.9271178197860718,0.00019738902366467964
KvasirSEG,segnet_vgg16,42,0.25,0.0003,11,0.28902396985462736,0.2629745868841807,0.7683874141602289,0.8003266962369283,0.8561929450148628,0.8810682388146719,0.932564689999535,0.9383686319986979,0.00017932612521598008
KvasirSEG,segnet_vgg16,42,0.25,0.0003,12,0.2327682879709062,0.25216474970181785,0.8118246524106889,0.8088104049364726,0.8888283967971802,0.8865217467149099,0.9458896092006138,0.9416146850585938,0.000160824392150103
KvasirSEG,segnet_vgg16,42,0.25,0.0003,13,0.24249580715383803,0.27121154010295867,0.8039315137125197,0.8013155762354532,0.8818307809886479,0.8819429914156596,0.9419319516136533,0.9363499959309896,0.00014217560784989694
KvasirSEG,segnet_vgg16,42,0.25,0.0003,14,0.21794486755416506,0.2557106665770213,0.8268098256417683,0.805431403319041,0.8987336783182054,0.8844007718563079,0.9511398133777437,0.9382225553194682,0.0001236738747840199
KvasirSEG,segnet_vgg16,42,0.25,0.0003,15,0.2335788756608963,0.24913405299186706,0.8061376015345255,0.8083165101210277,0.8835907933257875,0.8866336524486542,0.9448620024181548,0.9418927001953125,0.00010561097633532034
KvasirSEG,segnet_vgg16,42,0.25,0.0003,16,0.21307208282606943,0.2392690106232961,0.8187218358119329,0.8226524710655212,0.8928658493927547,0.896259149312973,0.949952170962379,0.9443968725204468,8.82717752025867e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,17,0.2023314425633067,0.23072024444739023,0.8292897655850365,0.8226880252361297,0.9006866770131248,0.8964743340015411,0.9518781389508929,0.9447453824679056,7.192972094561895e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,18,0.1879548015339034,0.2293972643216451,0.8461205122016725,0.8254517018795013,0.9119175871213278,0.8981996107101441,0.9571519579206195,0.9455818700790405,5.684253752231956e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,19,0.1992371298727535,0.21938959876696268,0.840621850320271,0.826985266606013,0.907923379114696,0.8986919498443604,0.9554302578880673,0.9471827205022176,4.324815882792041e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,20,0.1896996178797313,0.21845555663108826,0.8417376180489858,0.8294765277703603,0.9085481393904913,0.9005157792568207,0.9559340704055059,0.9474111946423849,3.1360976335320314e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,21,0.168330593478112,0.21858216126759847,0.8608408747684388,0.8293215759595235,0.9201317230860392,0.9004359340667725,0.9620021638416109,0.9476238004366557,2.1368458013486254e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,22,0.16185025799842107,0.21895192623138426,0.8719433574449449,0.8284351551532745,0.92832303189096,0.8997280466556549,0.9652796245756603,0.9480745458602905,1.3428191845594673e-05
KvasirSEG,segnet_vgg16,42,0.25,0.0003,23,0.18173671584753764,0.2153832189242045,0.8513534636724562,0.8315965259075164,0.9139312321231479,0.901901121934255,0.9580012730189732,0.9483686335881552,7.6654005723983e-06
KvasirSEG,segnet_vgg16,42,0.25,0.0003,24,0.16207457227366312,0.21433085083961487,0.8677567499024528,0.8323597959677378,0.9257226813407171,0.9024477907021841,0.9647787184942336,0.9484528621037801,4.170966854800051e-06
KvasirSEG,segnet_vgg16,42,0.25,0.0003,25,0.1538853542435737,0.2153144363562266,0.8799002780800774,0.8320475860436758,0.933507231019792,0.902193078994751,0.9677392868768602,0.948441874186198,2.9999999999999997e-06
