dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
KvasirSEG,segnet_vgg16,42,1.0,0.0003,1,0.5807684755873406,0.5663123750686645,0.6178687264093723,0.7281978710492452,0.7318611431053315,0.829798729022344,0.8558751248765266,0.9059432991345724,0.00029882903314519993
KvasirSEG,segnet_vgg16,42,1.0,0.0003,2,0.3739878797325595,0.32618043025334675,0.7069435967453594,0.7621690261363984,0.8091169749868328,0.856565746863683,0.9100577255775189,0.9177608251571655,0.0002953345994276017
KvasirSEG,segnet_vgg16,42,1.0,0.0003,3,0.32874309708332194,0.28556941350301107,0.7311861206745279,0.7764671627680461,0.829309934172137,0.8642333324750264,0.9169492173468929,0.9304342651367188,0.00028957180815440534
KvasirSEG,segnet_vgg16,42,1.0,0.0003,4,0.3070244587015832,0.22878487388292948,0.7456115350641054,0.8174275358517965,0.8394905169462336,0.8929118788242341,0.9239697511168732,0.9455699674288431,0.00028163154198651373
KvasirSEG,segnet_vgg16,42,1.0,0.0003,5,0.2826396333075118,0.2375959090391795,0.7652468796091518,0.8017764667669932,0.8541790014025809,0.8807281033198039,0.9299484998330303,0.941034140586853,0.0002716390236646797
KvasirSEG,segnet_vgg16,42,1.0,0.0003,6,0.2729923731122894,0.2144356834888458,0.7757479784817531,0.8270456218719482,0.8627384949004513,0.8999139126141866,0.9334393863020272,0.9435278328259786,0.0002597518411720796
KvasirSEG,segnet_vgg16,42,1.0,0.0003,7,0.24574139894082628,0.18215387930472693,0.7952062422516702,0.8562872119744619,0.8765892944801813,0.9181701950232188,0.9401960044071592,0.9544815079371134,0.0002461574624776804
KvasirSEG,segnet_vgg16,42,1.0,0.0003,8,0.24555662522713342,0.203145672082901,0.7948417661861441,0.8485848502318064,0.8760794986938608,0.9134908211231232,0.9400957918715203,0.9532000740369161,0.00023107027905438094
KvasirSEG,segnet_vgg16,42,1.0,0.0003,9,0.24302119573299913,0.19088549892107645,0.7927723446454125,0.8498449162642161,0.8742950534683535,0.9140963367621104,0.9390529106403219,0.953227744102478,0.00021472822479741324
KvasirSEG,segnet_vgg16,42,1.0,0.0003,10,0.22202133995363083,0.18473545988400777,0.809527154283962,0.8503427000840506,0.8871277481660076,0.913969642718633,0.9453361993548514,0.9535991414388021,0.00019738902366467964
