dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,1,0.6807317881850723,0.497551541397537,0.5704740839798244,0.6712722405431351,0.6900448502016333,0.7828239522118501,0.8151985902963959,0.870287853738536,0.00029882903314519993
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,2,0.5373215490246411,0.4808749526307203,0.6451799965176277,0.680413842201233,0.7627165373067678,0.789585405357794,0.856188009984745,0.8765000882356063,0.0002953345994276017
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,3,0.5111699598546354,0.4317473281120908,0.6601605349939557,0.6914792530202636,0.7756213774715647,0.7958652041672509,0.8637276643551655,0.8859194327091825,0.00028957180815440534
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,4,0.4838547680688941,0.40527288291765295,0.672776979010544,0.7168527727829662,0.7852016968756729,0.8189555707473112,0.8717416324970885,0.8926725525786912,0.00028163154198651373
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,5,0.462372460720702,0.38644885282585584,0.6841422091729892,0.7233006130670006,0.7940070696375634,0.8238956389795752,0.8777385735363694,0.8958608931389408,0.0002716390236646797
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,6,0.4518054903293989,0.37023378152778186,0.6915644401719113,0.7332907667482534,0.7994762123494907,0.8309403902666581,0.8815328467706716,0.9010092417399088,0.0002597518411720796
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,7,0.43523218765021854,0.3807728752709817,0.6969782077007415,0.7293286925352715,0.8038859226688834,0.8284784019857214,0.8854263850620815,0.8993322676506595,0.0002461574624776804
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,8,0.4170491837936899,0.3608584157798601,0.7050168482166397,0.7403769881828971,0.809931796159804,0.8369851532765633,0.8896174697402102,0.9033977674401324,0.00023107027905438094
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,9,0.40122745199973536,0.3542077420414358,0.7137767708943253,0.7451954924541973,0.816170334692574,0.840127528289666,0.8947850695307951,0.9067424829455389,0.00021472822479741324
OxfordPet,deeplabv3plus_resnet34,42,0.5,0.0003,10,0.3919703890077816,0.3468898374965225,0.719758085767675,0.746842905951007,0.8205707606938563,0.841273760450059,0.8981204062515165,0.9073638363160949,0.00019738902366467964
