dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
OxfordPet,segnet_vgg16,3407,0.25,0.0003,1,0.8518542259931564,0.7374065492464148,0.49714912155953533,0.613991212081794,0.6145522783355166,0.7287190536370022,0.76576087474823,0.8288231172423431,0.00029882903314519993
OxfordPet,segnet_vgg16,3407,0.25,0.0003,2,0.6877578169107437,0.6003655631473099,0.5869864699741204,0.622490042793578,0.7118906108041605,0.7351981579969472,0.8172492504119873,0.8538360319275787,0.0002953345994276017
OxfordPet,segnet_vgg16,3407,0.25,0.0003,3,0.5839716162532568,0.6391974061295607,0.630699339074393,0.621458002910522,0.7517789506663879,0.7466856759527455,0.8462201118469238,0.8144032851509426,0.00028957180815440534
OxfordPet,segnet_vgg16,3407,0.25,0.0003,4,0.5636516954749823,0.4402495281419892,0.6401402405773603,0.711642806224777,0.7606334807972113,0.817702296851338,0.8488843441009521,0.8821912848431132,0.00028163154198651373
OxfordPet,segnet_vgg16,3407,0.25,0.0003,5,0.53247872851789,0.4355650017226952,0.652546531210343,0.7046429068569977,0.7714022977898518,0.8125072225280427,0.8559891223907471,0.8797648609548375,0.0002716390236646797
OxfordPet,segnet_vgg16,3407,0.25,0.0003,6,0.5111669268459081,0.4821125182552614,0.6628991295893985,0.6996156861240738,0.7792988056937854,0.8096709565264015,0.8629203319549561,0.8731884887253029,0.0002597518411720796
OxfordPet,segnet_vgg16,3407,0.25,0.0003,7,0.4935596536844969,0.42746603877648065,0.66879070798556,0.7108150078478642,0.7838304011772075,0.8159213924177605,0.8672643423080444,0.886620977650518,0.0002461574624776804
OxfordPet,segnet_vgg16,3407,0.25,0.0003,8,0.4744777362793684,0.42210594856220746,0.6768327313164871,0.7151290333789327,0.7892653683821362,0.820452531178792,0.8716363430023193,0.8836106286532637,0.00023107027905438094
OxfordPet,segnet_vgg16,3407,0.25,0.0003,9,0.4593609347939491,0.3972316967404407,0.6879382224132617,0.7258183367298422,0.7982925218840442,0.8260515646082193,0.877490782737732,0.8977321403613989,0.00021472822479741324
OxfordPet,segnet_vgg16,3407,0.25,0.0003,10,0.44416501838713884,0.4206888787988303,0.6922795726607242,0.7230617870455205,0.8006567366421219,0.8261568232434959,0.8815402984619141,0.8884131113688151,0.00019738902366467964
OxfordPet,segnet_vgg16,3407,0.25,0.0003,11,0.44478985369205476,0.3732120887092922,0.6928881100068489,0.7283485796716481,0.802126806974411,0.8269099077740729,0.8809523105621337,0.9011059636655061,0.00017932612521598008
OxfordPet,segnet_vgg16,3407,0.25,0.0003,12,0.4082489859312773,0.37375393337097723,0.7107398218164842,0.7363711846047557,0.8143456641584634,0.8353490141278878,0.891902232170105,0.8988216787144758,0.000160824392150103
OxfordPet,segnet_vgg16,3407,0.25,0.0003,13,0.40565265975892545,0.3871096130730449,0.7123505918929974,0.7410179208154265,0.8161033948262533,0.8377290408392459,0.892466950416565,0.9034172832102015,0.00014217560784989694
OxfordPet,segnet_vgg16,3407,0.25,0.0003,14,0.3913618247956038,0.34650520829186926,0.7184722053507964,0.7453502842769529,0.8206357677777609,0.8403420981001737,0.8955703020095825,0.9082941525224326,0.0001236738747840199
OxfordPet,segnet_vgg16,3407,0.25,0.0003,15,0.36969337370246647,0.34913445469261944,0.730453917508324,0.7435099076533661,0.8292932058374086,0.8387198759161906,0.9020179510116577,0.9073491303817086,0.00010561097633532034
OxfordPet,segnet_vgg16,3407,0.25,0.0003,16,0.36359601356089116,0.33829873929853027,0.73324566607674,0.7513231951833349,0.8311842307448389,0.8451787884108688,0.904002046585083,0.909554854683254,8.82717752025867e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,17,0.35914923921227454,0.3388301421334778,0.7354306052128472,0.75589909127369,0.832792493949334,0.8490812556755138,0.9050612926483155,0.9095266038093014,7.192972094561895e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,18,0.35549060478806493,0.33422234352084174,0.7388574286053576,0.757656619456655,0.835009358574947,0.8502739495125372,0.9067830801010132,0.9111548437588457,5.684253752231956e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,19,0.3385323897004128,0.3395528432683668,0.745806253577272,0.7518349775081673,0.8404440710941952,0.8457548736374157,0.9100934267044067,0.9090490479400193,4.324815882792041e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,20,0.3276336701586843,0.33020110406737396,0.7522546485066413,0.7578252015482401,0.8447767647604145,0.8501758820192826,0.9137259006500245,0.9118407429128453,3.1360976335320314e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,21,0.32450681161135436,0.3317385298618372,0.7536827464898429,0.7572665328276904,0.8456356562674042,0.8497232443468582,0.9148778438568115,0.9113550877225571,2.1368458013486254e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,22,0.32765334360301496,0.3297219075586485,0.7523842326054971,0.760399218486703,0.845156731208165,0.8520595298873054,0.9139659643173218,0.9130210876464844,1.3428191845594673e-05
OxfordPet,segnet_vgg16,3407,0.25,0.0003,23,0.31695475019514563,0.32586749286755273,0.7573743887245653,0.7610829665465054,0.8482778914272787,0.8524508646144957,0.9171807765960693,0.913193550662718,7.6654005723983e-06
OxfordPet,segnet_vgg16,3407,0.25,0.0003,24,0.31741798389703035,0.32547087017176807,0.7572392623871568,0.7612358756399388,0.8483602419495583,0.8525404028846446,0.9161958217620849,0.9134218243585117,4.170966854800051e-06
OxfordPet,segnet_vgg16,3407,0.25,0.0003,25,0.31339822616428137,0.32649998345236847,0.7588754059125983,0.761143686114878,0.8493455360333122,0.8523425514571336,0.9174021482467651,0.9137169934701228,2.9999999999999997e-06
