dataset,model,seed,fraction,lr,epoch,train_loss,val_loss,train_iou,val_iou,train_dice,val_dice,train_pixel_acc,val_pixel_acc,lr_current
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,1,0.6159289260828718,0.4360016683737437,0.6052757666145472,0.7070729664846321,0.724080634378591,0.8128498510462073,0.8326077490859891,0.8826525038567142,0.00029882903314519993
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,2,0.5023296765103844,0.4075722461161406,0.6651471108506681,0.712004163702905,0.7792952300722306,0.8149833206969183,0.8657807593019853,0.8902757340583248,0.0002953345994276017
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,3,0.46960386402488496,0.39356869761494623,0.6817231049633907,0.7195345195019303,0.7920100985106479,0.8199101525228382,0.8757709538714485,0.8960208063540251,0.00028957180815440534
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,4,0.4408929303103352,0.3707514124504034,0.6969814666433121,0.7363308119601097,0.8035279098381417,0.8341095991756601,0.8841780135350198,0.8996508501578069,0.00028163154198651373
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,5,0.4272623071389169,0.36579191771106445,0.7028668728612723,0.7292044319680346,0.8085858505951945,0.8273313258581116,0.8872718100222001,0.9007958121921705,0.0002716390236646797
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,6,0.41232084293172966,0.3491093222645746,0.7093136356854287,0.7495291179792892,0.8130973457487966,0.8442867861853707,0.8909970632991435,0.9059231799581776,0.0002597518411720796
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,7,0.3951523391911702,0.3497913019812625,0.7173391451314867,0.746254439515192,0.819457015913466,0.8410017372329452,0.895168796089125,0.9064675759578097,0.0002461574624776804
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,8,0.38206160225853414,0.33961855760519055,0.7246954640678246,0.7521731985939872,0.8243270310926143,0.845727804778279,0.8997424226369917,0.9083522575488989,0.00023107027905438094
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,9,0.36878574519238855,0.3328055843063023,0.731282098569732,0.7564022443144791,0.8293293836077303,0.8483197850305677,0.9027961944200977,0.9126385674960371,0.00021472822479741324
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,10,0.36328458994256785,0.32377367283123126,0.7329781774593435,0.7609975057235663,0.8305866949676727,0.8516430399844034,0.9038482867412686,0.9148716028185858,0.00019738902366467964
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,11,0.350750450438224,0.30837125968242035,0.7397638595745926,0.7690047122142164,0.8355687704885958,0.8577669248488791,0.9074175343009996,0.916481930276622,0.00017932612521598008
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,12,0.3422981583461258,0.32315915779791016,0.7441829550340306,0.7632933604544488,0.8388357602414634,0.8537962494265056,0.9096832275390625,0.9145395306573398,0.000160824392150103
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,13,0.3304582916153884,0.31692465578300366,0.7511691523573168,0.7690781257002824,0.8437084613009272,0.8583644121741325,0.9133702509151482,0.9156186476997707,0.00014217560784989694
OxfordPet,deeplabv3plus_resnet34,42,1.0,0.0003,14,0.3230249312075769,0.3004936398803324,0.7551168798474792,0.7739470783927012,0.8469927668818283,0.8614334305703353,0.9147015151029788,0.9191090956978176,0.0001236738747840199
